,well_index,area,eccentricity,major_axis_length,chip,day,major_axis_length_um
51,51,3254.0,0.7269230450722345,78.1148425609927,Chip_4,4,124.98374809758832
52,52,1249.0,0.8765098592083876,63.2385043359171,Chip_4,4,101.18160693746736
0,0,,,,Chip_1,5,
1,1,18871.0,0.7853517053595177,198.30635819509556,Chip_1,5,317.2901731121529
2,2,5109.0,0.3633380374405797,83.89960656850981,Chip_1,5,134.2393705096157
3,3,19708.0,0.6587976085216845,183.646861969292,Chip_1,5,293.8349791508672
4,4,15322.0,0.1491681923880268,140.52906175026664,Chip_1,5,224.84649880042662
5,5,15081.0,0.5647672579890133,152.76532790320528,Chip_1,5,244.42452464512846
6,6,14888.0,0.7434537568562135,168.74596655084022,Chip_1,5,269.99354648134437
7,7,25720.0,0.4344056321723525,191.22424649344168,Chip_1,5,305.9587943895067
8,8,20245.0,0.8723916023590833,233.79206641099412,Chip_1,5,374.06730625759064
9,9,,,,Chip_1,5,
10,10,,,,Chip_1,5,
11,11,20655.0,0.7823857770588581,207.9756676664757,Chip_1,5,332.7610682663611
12,12,12505.0,0.42616699168803535,135.3309044368964,Chip_1,5,216.52944709903423
13,13,15228.0,0.8823111566965673,207.63016009318736,Chip_1,5,332.2082561490998
14,14,2950.0,0.38097108442288813,64.86017173718723,Chip_1,5,103.77627477949957
15,15,14374.0,0.2946063641124788,138.5065333400555,Chip_1,5,221.61045334408882
16,16,16329.0,0.15394470850016462,145.24708473997597,Chip_1,5,232.39533558396158
17,17,20064.0,0.3578924264626934,165.87884876098002,Chip_1,5,265.40615801756803
18,18,27942.0,0.7469740471968497,236.1412820028183,Chip_1,5,377.82605120450927
19,19,24271.0,0.7278685237855269,213.44006970081597,Chip_1,5,341.50411152130556
20,20,12006.0,0.3615410199390431,128.52403754514518,Chip_1,5,205.6384600722323
21,21,17779.0,0.35957653580699844,155.99423299115983,Chip_1,5,249.59077278585573
22,22,23836.0,0.7938274033598681,224.7647790506535,Chip_1,5,359.6236464810456
23,23,21711.0,0.7572272216446772,206.78328481513097,Chip_1,5,330.8532557042096
24,24,12066.0,0.7381923688848789,152.45614435053957,Chip_1,5,243.92983096086334
25,25,21715.0,0.6499943552451334,191.43947575036012,Chip_1,5,306.3031612005762
26,26,14826.0,0.6896809436543343,161.74510148486812,Chip_1,5,258.792162375789
27,27,1147.0,0.94820435081334,76.68289010672684,Chip_1,5,122.69262417076295
28,28,,,,Chip_1,5,
29,29,4799.0,0.5741349581089493,86.70408712168268,Chip_1,5,138.72653939469228
30,30,18461.0,0.3732944046947543,159.57838234636327,Chip_1,5,255.32541175418123
31,31,9215.0,0.2663820928390283,110.75554524263252,Chip_1,5,177.20887238821206
32,32,16881.0,0.6002419859289218,164.09654618903568,Chip_1,5,262.5544739024571
33,33,16769.0,0.580541951020161,162.3538930939534,Chip_1,5,259.76622895032546
34,34,12000.0,0.7247488711559908,149.55211459829675,Chip_1,5,239.28338335727483
35,35,116252.0,0.4690491208070196,413.65020635327403,Chip_1,5,661.8403301652385
36,36,17069.0,0.6498907022518284,169.5086149807606,Chip_1,5,271.213783969217
37,37,2367.0,0.5169874766225309,61.802673815138654,Chip_1,5,98.88427810422185
38,38,15380.0,0.5606111114941289,154.3170992885906,Chip_1,5,246.907358861745
39,39,10058.0,0.3734931712455077,117.71209953169758,Chip_1,5,188.33935925071614
40,40,6676.0,0.7039629540815066,114.51202737011737,Chip_1,5,183.2192437921878
41,41,8044.0,0.7913908426864801,132.7894418305915,Chip_1,5,212.46310692894642
42,42,45285.0,0.6720956001117193,280.02312281949804,Chip_1,5,448.0369965111969
43,43,10340.0,0.6453779547459185,136.68658282381807,Chip_1,5,218.69853251810892
44,44,11967.0,0.4363478396065612,131.01401388569008,Chip_1,5,209.62242221710414
45,45,73745.0,0.3738424120713075,320.3479004748928,Chip_1,5,512.5566407598285
46,46,9357.0,0.726876585554603,132.50192760048077,Chip_1,5,212.00308416076925
0,0,34844.0,0.8878123065469765,336.01588828445045,Chip_4,5,537.6254212551207
1,1,28854.0,0.9483016257435384,537.2648151947001,Chip_4,5,859.6237043115202
2,2,102241.0,0.8552533156627825,536.9775476055989,Chip_4,5,859.1640761689583
3,3,23292.0,0.8765246971468482,293.82135986128134,Chip_4,5,470.11417577805014
4,4,14842.0,0.8158071477217231,182.38953705549477,Chip_4,5,291.82325928879163
5,5,13458.0,0.4121795881819186,137.2263896185118,Chip_4,5,219.5622233896189
6,6,21957.0,0.6672735353349275,194.80859166347375,Chip_4,5,311.693746661558
7,7,,,,Chip_4,5,
8,8,15302.0,0.3982921433646323,145.96580893268612,Chip_4,5,233.5452942922978
9,9,16609.0,0.5319428472392461,159.2162648172569,Chip_4,5,254.74602370761104
10,10,22465.0,0.5331308219300971,184.3529663177531,Chip_4,5,294.964746108405
11,11,13222.0,0.5367629496662404,144.37073284056262,Chip_4,5,230.9931725449002
12,12,27727.0,0.717380117549625,225.4547525304647,Chip_4,5,360.72760404874356
13,13,4890.0,0.8346459189803299,107.98525605846922,Chip_4,5,172.77640969355076
14,14,14925.0,0.7325386114227566,168.89037548323523,Chip_4,5,270.2246007731764
15,15,124913.0,0.22514579514578048,407.1754433814418,Chip_4,5,651.480709410307
16,16,30546.0,0.8073253782637245,258.5204561178729,Chip_4,5,413.6327297885967
17,17,29571.0,0.7817357360946173,246.6186361676532,Chip_4,5,394.5898178682451
18,18,28616.0,0.5755238718149057,214.24090388909372,Chip_4,5,342.78544622255
19,19,31591.0,0.7894348513331279,257.68523257242975,Chip_4,5,412.2963721158876
20,20,21045.0,0.6738266580741009,192.81485886826482,Chip_4,5,308.50377418922375
21,21,20157.0,0.7090705596185792,192.3896814842461,Chip_4,5,307.8234903747938
22,22,30423.0,0.4822782974744613,210.90559991825882,Chip_4,5,337.44895986921415
23,23,17764.0,0.4104216004193776,158.01154029725063,Chip_4,5,252.81846447560102
24,24,15194.0,0.6847946918300285,163.58596146631106,Chip_4,5,261.7375383460977
25,25,174147.0,0.17109474578701622,475.1966513180209,Chip_4,5,760.3146421088335
26,26,26812.0,0.7520790406889001,229.87364931300138,Chip_4,5,367.7978389008022
27,27,27929.0,0.7799022870383501,239.35863017385722,Chip_4,5,382.9738082781716
28,28,141810.0,0.7921059490923342,569.522167719549,Chip_4,5,911.2354683512784
29,29,18597.0,0.7949873599741776,202.00599127831515,Chip_4,5,323.20958604530426
30,30,,,,Chip_4,5,
31,31,14088.0,0.4022068217591765,140.14722110644337,Chip_4,5,224.2355537703094
32,32,20105.0,0.3116494563232505,164.2497635295384,Chip_4,5,262.79962164726146
33,33,25840.0,0.686036116238088,215.19170558641514,Chip_4,5,344.30672893826426
34,34,97898.0,0.5725105421062624,394.05349975002645,Chip_4,5,630.4855996000424
35,35,26787.0,0.6921939453813797,218.69254373510472,Chip_4,5,349.90806997616755
36,36,23222.0,0.8229221903202552,229.91031913738001,Chip_4,5,367.85651061980803
37,37,2076.0,0.3049630585886021,52.8977016479204,Chip_4,5,84.63632263667265
38,38,100900.0,0.4618760323754934,387.8752640124917,Chip_4,5,620.6004224199868
39,39,22852.0,0.8511953232129267,281.0110444224344,Chip_4,5,449.61767107589503
40,40,14046.0,0.2313589161790299,135.7481355865751,Chip_4,5,217.19701693852016
41,41,15216.0,0.6635829776385975,161.64507655797146,Chip_4,5,258.6321224927544
42,42,20502.0,0.5426316544063263,202.03308200655727,Chip_4,5,323.2529312104916
43,43,21453.0,0.6047639637020392,185.80674479673704,Chip_4,5,297.29079167477926
44,44,97271.0,0.15039030832417213,357.1883589547224,Chip_4,5,571.5013743275558
45,45,205788.0,0.496245733696455,566.4746058230695,Chip_4,5,906.3593693169113
46,46,18074.0,0.4589562971944882,166.10306202908856,Chip_4,5,265.7648992465417
47,47,,,,Chip_4,5,
48,48,8914.0,0.8117652875725682,160.16921322237073,Chip_4,5,256.2707411557932
49,49,18113.0,0.2606151580734074,154.74951705241557,Chip_4,5,247.59922728386493
50,50,77437.0,0.4589522190731914,334.3562620215334,Chip_4,5,534.9700192344534
51,51,,,,Chip_4,5,
52,52,25996.0,0.7979189635597921,299.8711708181714,Chip_4,5,479.79387330907423
0,0,1347.0,0.8585779052482809,69.90824171941003,Chip_1,6,111.85318675105606
1,1,36061.0,0.8286814096660018,289.3116545483192,Chip_1,6,462.8986472773108
2,2,10580.0,0.2937048326510701,119.74548375929552,Chip_1,6,191.59277401487284
3,3,36793.0,0.6861146282975416,254.53391720245583,Chip_1,6,407.25426752392934
4,4,26008.0,0.3304851693357647,187.41638375516186,Chip_1,6,299.86621400825896
5,5,52583.0,0.284789448070563,265.092237408568,Chip_1,6,424.1475798537088
6,6,25196.0,0.2554219115260559,182.55476569955928,Chip_1,6,292.08762511929484
7,7,41487.0,0.5555276734385473,252.3505303235605,Chip_1,6,403.7608485176968
8,8,32127.0,0.8058776039196379,264.86374389442415,Chip_1,6,423.7819902310787
9,9,,,,Chip_1,6,
10,10,63523.0,0.7093597524372611,340.56734807533434,Chip_1,6,544.907756920535
11,11,40629.0,0.7836734135581929,293.45870333686406,Chip_1,6,469.5339253389825
12,12,26870.0,0.4513128969278504,198.13798909640582,Chip_1,6,317.0207825542493
13,13,1593.0,0.9060379913041892,79.88903668113052,Chip_1,6,127.82245868980884
14,14,4666.0,0.6164717541504795,87.236587667676,Chip_1,6,139.5785402682816
15,15,34638.0,0.7903323286445868,290.6518128499821,Chip_1,6,465.0429005599714
16,16,30420.0,0.2842817075474132,201.3805534073554,Chip_1,6,322.20888545176865
17,17,42522.0,0.6213296408654806,263.734140566432,Chip_1,6,421.97462490629124
18,18,45222.0,0.6548810957056541,277.754461182113,Chip_1,6,444.40713789138084
19,19,37355.0,0.6211866422350435,246.8936580948016,Chip_1,6,395.0298529516826
20,20,28197.0,0.6137659900457113,213.65648773793168,Chip_1,6,341.8503803806907
21,21,29535.0,0.5698527091506366,214.9722770418544,Chip_1,6,343.95564326696706
22,22,39644.0,0.5855159913810559,250.26059356989532,Chip_1,6,400.41694971183256
23,23,35415.0,0.7079024425669891,254.346143100135,Chip_1,6,406.953828960216
24,24,24399.0,0.7355816064131869,215.07893839167485,Chip_1,6,344.1263014266798
25,25,35972.0,0.4810165944713623,229.206883544944,Chip_1,6,366.73101367191043
26,26,25814.0,0.6420779305231539,207.7750633461212,Chip_1,6,332.4401013537939
27,27,490.0,0.9396153077948628,64.97499823673765,Chip_1,6,103.95999717878024
28,28,,,,Chip_1,6,
29,29,5718.0,0.5323546604576948,93.12313341424435,Chip_1,6,148.99701346279096
30,30,28112.0,0.2939586706867368,195.08114690101974,Chip_1,6,312.1298350416316
31,31,18343.0,0.3519180452490404,158.12696253192405,Chip_1,6,253.0031400510785
32,32,33373.0,0.5949282914010479,230.1158157705868,Chip_1,6,368.1853052329389
33,33,32631.0,0.6765947439522931,240.26002042796975,Chip_1,6,384.4160326847516
34,34,,,,Chip_1,6,
35,35,128889.0,0.4827213730732243,433.47091005562834,Chip_1,6,693.5534560890054
36,36,38080.0,0.6530399983920004,253.4311227661513,Chip_1,6,405.4897964258421
37,37,,,,Chip_1,6,
38,38,,,,Chip_1,6,
39,39,19618.0,0.43219284714147854,166.76870034599656,Chip_1,6,266.8299205535945
40,40,,,,Chip_1,6,
41,41,14938.0,0.6402075286352908,159.0229303546823,Chip_1,6,254.4366885674917
42,42,30279.0,0.6701814825872289,228.56958274561413,Chip_1,6,365.7113323929826
43,43,25818.0,0.8282168312784796,247.42255496226684,Chip_1,6,395.876087939627
44,44,28677.0,0.5873141428151547,213.22025535377608,Chip_1,6,341.15240856604174
45,45,60562.0,0.5725978017641802,307.1278344158141,Chip_1,6,491.4045350653026
46,46,21961.0,0.7630346972529535,209.2986072338453,Chip_1,6,334.8777715741525
0,0,1381.0,0.8596674621496607,81.64352033314499,Chip_4,6,130.62963253303198
1,1,73304.0,0.9469853997056541,691.2622961435211,Chip_4,6,1106.0196738296338
2,2,146847.0,0.6668846408817479,536.5453087915937,Chip_4,6,858.47249406655
3,3,138647.0,0.7664099658093406,573.2279406719574,Chip_4,6,917.1647050751319
4,4,2165.0,0.6665090680313118,97.4410873413488,Chip_4,6,155.9057397461581
5,5,24637.0,0.4859509986261018,190.2737292302394,Chip_4,6,304.4379667683831
6,6,17315.0,0.5398977347441508,240.88198778227925,Chip_4,6,385.4111804516468
7,7,6640.0,0.9387109371525416,179.39983794660685,Chip_4,6,287.039740714571
8,8,29585.0,0.43054926215554457,205.3028431964957,Chip_4,6,328.48454911439313
9,9,27939.0,0.3800241848476097,196.94289030587143,Chip_4,6,315.1086244893943
10,10,39177.0,0.5959630303587476,249.62482416795615,Chip_4,6,399.39971866872986
11,11,27179.0,0.6154804080174128,211.39778696676862,Chip_4,6,338.2364591468298
12,12,46339.0,0.6785592711369978,283.69295994529114,Chip_4,6,453.90873591246583
13,13,5874.0,0.7879170259175542,113.67277946834213,Chip_4,6,181.87644714934743
14,14,42190.0,0.8026166514026775,311.1285949332223,Chip_4,6,497.80575189315573
15,15,53474.0,0.7521603698212632,331.62995847101814,Chip_4,6,530.6079335536291
16,16,58141.0,0.7250765585621137,336.09585763873747,Chip_4,6,537.7533722219799
17,17,55647.0,0.8314432638967814,359.30477828468764,Chip_4,6,574.8876452555003
18,18,49984.0,0.6549455604535145,291.63514919149634,Chip_4,6,466.61623870639414
19,19,71777.0,0.6575020495963071,354.28606309170266,Chip_4,6,566.8577009467243
20,20,41298.0,0.6023085635835055,261.0900359242807,Chip_4,6,417.74405747884913
21,21,42623.0,0.7658463566126259,293.57221286890444,Chip_4,6,469.71554059024714
22,22,50325.0,0.3647345109706856,262.76339718020387,Chip_4,6,420.4214354883262
23,23,35563.0,0.5604313403324158,234.63643551960925,Chip_4,6,375.41829683137485
24,24,28468.0,0.7316296130588337,232.96088942392623,Chip_4,6,372.737423078282
25,25,113183.0,0.8897166089025287,581.2796351062137,Chip_4,6,930.047416169942
26,26,51576.0,0.6573202837016425,301.563802744303,Chip_4,6,482.5020843908849
27,27,49362.0,0.6883655872580753,294.94675163387365,Chip_4,6,471.91480261419787
28,28,97968.0,0.7506818140338163,454.91054073397004,Chip_4,6,727.8568651743522
29,29,41438.0,0.7273964527145866,284.8298073968952,Chip_4,6,455.7276918350324
30,30,152520.0,0.795956183588749,583.2652301678628,Chip_4,6,933.2243682685805
31,31,33814.0,0.5433062992517641,234.78802029523,Chip_4,6,375.66083247236804
32,32,33898.0,0.16230446482936672,209.29799825292832,Chip_4,6,334.8767972046853
33,33,43620.0,0.5925419212434271,263.802507481921,Chip_4,6,422.0840119710736
34,34,117726.0,0.7569495799164118,525.3796583859956,Chip_4,6,840.6074534175931
35,35,49225.0,0.6591443712318777,290.0714467191902,Chip_4,6,464.11431475070435
36,36,42947.0,0.7310816706141448,294.87060613295245,Chip_4,6,471.7929698127239
37,37,5013.0,0.938431311836317,165.0020105452332,Chip_4,6,264.0032168723731
38,38,80286.0,0.4982394037420354,364.2749292887764,Chip_4,6,582.8398868620422
39,39,27678.0,0.7045603891361623,225.5400899929206,Chip_4,6,360.864143988673
40,40,24927.0,0.7590850561967204,241.53651264181858,Chip_4,6,386.45842022690977
41,41,13858.0,0.81736917265011,209.5262544717556,Chip_4,6,335.242007154809
42,42,42965.0,0.5694085535462998,258.5956637758971,Chip_4,6,413.7530620414354
43,43,47076.0,0.7952040889920715,321.26771463015615,Chip_4,6,514.0283434082498
44,44,,,,Chip_4,6,
45,45,101457.0,0.6460752004640966,439.80857549458227,Chip_4,6,703.6937207913317
46,46,34890.0,0.7468193328492789,265.7214506557018,Chip_4,6,425.1543210491229
47,47,23873.0,0.3740931996310371,182.0741518963667,Chip_4,6,291.3186430341867
48,48,3554.0,0.9363102691113406,128.4769206898138,Chip_4,6,205.5630731037021
49,49,31839.0,0.3989537078443558,211.43700542538272,Chip_4,6,338.29920868061237
50,50,68068.0,0.6021968951295623,336.92881548473963,Chip_4,6,539.0861047755834
51,51,14793.0,0.8820045336902774,313.13231750532344,Chip_4,6,501.01170800851753
52,52,45529.0,0.5851304779655635,270.6014483467862,Chip_4,6,432.96231735485793
0,0,,,,Chip_1,7,
1,1,52686.0,0.8490241899541441,359.2911724120668,Chip_1,7,574.8658758593069
2,2,18040.0,0.19865049929717915,154.34438975503397,Chip_1,7,246.95102360805436
3,3,47453.0,0.6126105853279175,276.7863470093876,Chip_1,7,442.8581552150202
4,4,33620.0,0.2573132761323203,210.56813413753133,Chip_1,7,336.90901462005013
5,5,,,,Chip_1,7,
6,6,38687.0,0.33275068848960937,228.83826510553584,Chip_1,7,366.1412241688574
7,7,55413.0,0.4236931835439752,279.1383036038458,Chip_1,7,446.62128576615333
8,8,1705.0,0.9356137778170954,83.0188418599028,Chip_1,7,132.83014697584449
9,9,102745.0,0.6916552326372141,506.7618631492411,Chip_1,7,810.8189810387858
10,10,81365.0,0.6368666691693471,366.9138796488143,Chip_1,7,587.062207438103
11,11,53247.0,0.8089991470643736,345.90007096977286,Chip_1,7,553.4401135516366
12,12,32178.0,0.31343104965352336,208.0237965395893,Chip_1,7,332.83807446334293
13,13,1009.0,0.9179031279945664,66.80338118669489,Chip_1,7,106.88540989871183
14,14,7141.0,0.4436624025015166,101.29795693730541,Chip_1,7,162.0767310996887
15,15,2852.0,0.6952793395484055,86.12506875787031,Chip_1,7,137.8001100125925
16,16,39152.0,0.2825403673927616,228.288987904506,Chip_1,7,365.2623806472096
17,17,52763.0,0.6833853519482427,303.99395086566926,Chip_1,7,486.3903213850708
18,18,57609.0,0.6526174456689805,312.67499639003114,Chip_1,7,500.27999422404986
19,19,61660.0,0.3696423786439441,335.827971601744,Chip_1,7,537.3247545627904
20,20,42977.0,0.5153979113033543,252.92969276988583,Chip_1,7,404.6875084318174
21,21,46666.0,0.475076073832774,261.0084865123561,Chip_1,7,417.6135784197698
22,22,49730.0,0.4871539072369978,269.8223065534048,Chip_1,7,431.71569048544774
23,23,47168.0,0.6164829714564569,277.0112064218021,Chip_1,7,443.21793027488343
24,24,5109.0,0.7553929408881915,133.37500914210406,Chip_1,7,213.40001462736652
25,25,3028.0,0.9387176749088828,118.67425919816948,Chip_1,7,189.87881471707118
26,26,36966.0,0.30061663855106435,222.281792269013,Chip_1,7,355.65086763042086
27,27,,,,Chip_1,7,
28,28,19511.0,0.7908297815096716,247.00747357429347,Chip_1,7,395.2119577188696
29,29,9882.0,0.9178291142952548,344.1758870167242,Chip_1,7,550.6814192267587
30,30,28633.0,0.4663373620490363,203.41370002353324,Chip_1,7,325.4619200376532
31,31,28243.0,0.3038667011900679,194.48222029986613,Chip_1,7,311.1715524797858
32,32,40692.0,0.4415797377504953,240.37295186386658,Chip_1,7,384.5967229821865
33,33,47590.0,0.6610579491503836,288.07888925237654,Chip_1,7,460.9262228038025
34,34,26456.0,0.2170907992661224,185.82978967078202,Chip_1,7,297.3276634732512
35,35,7642.0,0.8308572244008917,149.58010720369302,Chip_1,7,239.32817152590883
36,36,53063.0,0.5977006970431575,290.68059726216745,Chip_1,7,465.0889556194679
37,37,4665.0,0.8979533914620748,163.7818938817677,Chip_1,7,262.05103021082834
38,38,218457.0,0.4266610995306901,556.0877850516549,Chip_1,7,889.7404560826479
39,39,29520.0,0.3253234342417319,199.509987509976,Chip_1,7,319.21598001596163
40,40,29512.0,0.19145790180574104,197.84164282251118,Chip_1,7,316.5466285160179
41,41,20109.0,0.3218195047817739,165.36579274567742,Chip_1,7,264.5852683930839
42,42,,,,Chip_1,7,
43,43,33508.0,0.7953601164134895,267.99172786106305,Chip_1,7,428.7867645777009
44,44,38720.0,0.5146869803752459,241.87385673500685,Chip_1,7,386.99817077601097
45,45,173309.0,0.25173381508887444,481.11330438735337,Chip_1,7,769.7812870197654
46,46,40208.0,0.38392374384801703,252.45643075110038,Chip_1,7,403.9302892017606
0,0,588.0,0.8759947294503833,51.12590329328575,Chip_4,7,81.80144526925721
1,1,104898.0,0.8340248914493278,520.0804603623931,Chip_4,7,832.1287365798289
2,2,119831.0,0.8448377054724138,574.6402950552156,Chip_4,7,919.4244720883449
3,3,134557.0,0.5918246553613219,519.1955088812132,Chip_4,7,830.7128142099411
4,4,262343.0,0.19874638524019836,638.3958082344496,Chip_4,7,1021.4332931751195
5,5,28805.0,0.5811330143476412,214.11959420666875,Chip_4,7,342.59135073067
6,6,13481.0,0.864345304680545,199.96864456088582,Chip_4,7,319.94983129741735
7,7,4602.0,0.910539257594012,193.21919154159912,Chip_4,7,309.15070646655863
8,8,38477.0,0.5050756468503858,238.66248001987938,Chip_4,7,381.85996803180706
9,9,20326.0,0.7904133329468136,293.99294868733824,Chip_4,7,470.3887178997412
10,10,54390.0,0.4232311461097583,276.9354814873854,Chip_4,7,443.0967703798167
11,11,47702.0,0.5524565540171154,279.09972612455573,Chip_4,7,446.5595617992892
12,12,62027.0,0.5941344135198174,313.53421227100495,Chip_4,7,501.65473963360796
13,13,8876.0,0.8456835597531156,148.40073706689697,Chip_4,7,237.44117930703516
14,14,73304.0,0.3402322334776247,317.6073242229368,Chip_4,7,508.17171875669897
15,15,75161.0,0.4593704513107114,332.3279939281778,Chip_4,7,531.7247902850845
16,16,77865.0,0.7065405496759767,386.2874158803624,Chip_4,7,618.0598654085799
17,17,70621.0,0.6703890827404388,349.0904552058351,Chip_4,7,558.5447283293362
18,18,62455.0,0.5831066520884053,313.8287959902196,Chip_4,7,502.1260735843514
19,19,14822.0,0.5560957829029619,472.1216771449064,Chip_4,7,755.3946834318504
20,20,61504.0,0.4772667521735462,299.89162875347284,Chip_4,7,479.8266060055566
21,21,72164.0,0.5953110871246721,347.1517171508622,Chip_4,7,555.4427474413795
22,22,69469.0,0.3194056347497768,305.800170201108,Chip_4,7,489.2802723217728
23,23,52471.0,0.6626812220399207,300.05780596395726,Chip_4,7,480.09248954233163
24,24,38254.0,0.7593141136182644,275.19899046914946,Chip_4,7,440.31838475063915
25,25,84980.0,0.5820894188082366,366.47338801053775,Chip_4,7,586.3574208168604
26,26,59380.0,0.7423427031554725,338.6992174583056,Chip_4,7,541.918747933289
27,27,65222.0,0.6036828557860564,323.23590183426904,Chip_4,7,517.1774429348305
28,28,79922.0,0.8781967706208571,588.9653741771532,Chip_4,7,942.3445986834452
29,29,46620.0,0.6268177077636781,278.3687728603805,Chip_4,7,445.3900365766088
30,30,117913.0,0.7747328988605754,498.9760993525778,Chip_4,7,798.3617589641245
31,31,44197.0,0.5393821668905887,312.72433826028197,Chip_4,7,500.35894121645117
32,32,43999.0,0.13289313319101298,237.88956849524345,Chip_4,7,380.62330959238955
33,33,55071.0,0.5484212556715653,289.9973643811382,Chip_4,7,463.99578300982114
34,34,52980.0,0.8971748724928977,491.0550434367847,Chip_4,7,785.6880694988555
35,35,64769.0,0.5319429708531125,312.5819992282658,Chip_4,7,500.13119876522524
36,36,3666.0,0.9034676754370063,115.04777922995487,Chip_4,7,184.0764467679278
37,37,4679.0,0.09658203858588817,78.19981957462397,Chip_4,7,125.11971131939836
38,38,4176.0,0.8356306522718739,114.16204864781996,Chip_4,7,182.65927783651193
39,39,13028.0,0.574008201107022,298.6595184183875,Chip_4,7,477.85522946942
40,40,6764.0,0.9410474740806672,200.4640887651433,Chip_4,7,320.7425420242293
41,41,8157.0,0.8516876508641883,200.54537427693188,Chip_4,7,320.87259884309105
42,42,,,,Chip_4,7,
43,43,15214.0,0.5304346914723088,373.24431588533605,Chip_4,7,597.1909054165377
44,44,43250.0,0.8816086710335217,623.1704647519699,Chip_4,7,997.0727436031519
45,45,99298.0,0.5951473650492586,449.28079783524925,Chip_4,7,718.8492765363989
46,46,51473.0,0.7740666671084924,340.2995597483979,Chip_4,7,544.4792955974366
47,47,34044.0,0.3308547374479747,214.37975611511013,Chip_4,7,343.0076097841762
48,48,,,,Chip_4,7,
49,49,42630.0,0.4266531899555172,247.56802229523345,Chip_4,7,396.1088356723735
50,50,18208.0,0.8231229420394076,216.28362945372558,Chip_4,7,346.05380712596093
51,51,77891.0,0.8104635590763285,446.5531116630674,Chip_4,7,714.4849786609079
52,52,55138.0,0.33024417062874034,274.0803804076566,Chip_4,7,438.52860865225057
53,53,25621.0,0.776818038225098,460.7133344831554,Chip_4,7,737.1413351730487
